,index,air_id,timestamp,msisdn,account_number,balance_change,new_balance,transaction_reference,adc_id,timestamp_1,msisdn_1,imei,imsi,location,ccn_id,timestamp_2,msisdn_2,duration_sec,charge,transaction_id,timestamp_3,msisdn_3,account_number_1,amount,recipient_msisdn,service_fee,record_id,timestamp_4,calling_msisdn,called_number,call_duration_sec,service_type_1,location_1,operator_id,year,month,day,hour,minute,second,dayofweek,quarter,is_weekend,service_type_Mini Statement,service_type_PIN Reset,device_model_Nokia,device_model_Samsung S21,device_model_Tecno Camon,device_model_iPhone 12,is_device_swap_True,call_type_MT,destination_network_MTN,destination_network_TELKOM,destination_network_TIGO,destination_network_VODACOM,destination_network_VODAFONE,is_roaming_True,is_high_usage_True,transaction_type_Transfer,transaction_type_Withdrawal,transaction_status_Pending,transaction_status_Success,call_result_Dropped,call_result_Failed,is_high_frequency_True,is_short_duration_True,day_name_Thursday,day_name_Wednesday,isFraud,prediction
170,2538287,AIR_9586858,2025-03-27 03:03:32+00:00,G8D7X2U67HU6X676QREK,NBMEQ8UDNUAW92699F4K,-0.768149459,-0.924468463,MMT_6558464,ADC_2644843,3/27/2025 14:48,G8D7X2U67HU6X676QREK,9.01E+14,8.79E+14,Port Carla,CCN_61396,3/27/2025 17:29,G8D7X2U67HU6X676QREK,-1.096780151,-0.263337352,MMT_6646450,3/27/2025 5:27,G8D7X2U67HU6X676QREK,78WYAMJHWFCILD0OPV3J,-0.389230438,ZHRXK9DUTFOD0CA2XQ85,-0.389230438,MSC_5149749,3/26/2025 11:24,G8D7X2U67HU6X676QREK,FP8NJQ1935YH9Z9BMFQK,-0.59589428,SMS,New Richard,9554,0,0,0.606751396,-1.228451423,-1.518685762,0.16052054,0.606751396,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
171,615522,AIR_3687153,2025-03-26 15:49:13+00:00,245Q195YA6K6MS866X77,8QUJHEQST62PZ8B8LX5C,0.750226356,0.172207797,MMT_1208705,ADC_8035857,3/26/2025 20:09,245Q195YA6K6MS866X77,5.89E+14,1.61E+14,New Jennifer,CCN_1755424,3/26/2025 18:51,245Q195YA6K6MS866X77,0.837225559,0.13158731,MMT_2036857,3/26/2025 11:41,245Q195YA6K6MS866X77,34CNH3NZNIB9NUYWAI0D,0.348021564,ZHRXK9DUTFOD0CA2XQ85,0.348021564,MSC_8467723,3/26/2025 6:36,245Q195YA6K6MS866X77,4QP2H34KGYGQIPWDE4M2,-0.959013926,MMS,Roberttown,2844,0,0,-1.0389505,0.508770953,1.126357265,-0.935879194,-1.0389505,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0
172,3105442,AIR_366097,2025-03-26 14:45:26+00:00,8SDHPAU9DNBCPW61M65N,SUZRBQWQEWSRFVIOCJUP,-1.051075557,-1.061301719,MMT_3707822,ADC_2635634,3/28/2025 0:01,8SDHPAU9DNBCPW61M65N,5.82E+14,7.52E+14,East Vanessaville,CCN_4870315,3/27/2025 4:03,8SDHPAU9DNBCPW61M65N,1.616600995,-0.762189557,MMT_1050831,3/26/2025 21:20,8SDHPAU9DNBCPW61M65N,TT37U2RPKAGKVL0D6BDJ,0.631580026,8KCVTS2MGC4Z0JWEAB83,0.631580026,MSC_5270840,3/26/2025 23:32,8SDHPAU9DNBCPW61M65N,BX0SMUNT6AR5UF02ZT7B,-0.150779876,SMS,West Joseton,3811,0,0,-1.0389505,0.364002422,0.896353523,-0.185710955,-1.0389505,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
173,4860070,AIR_5476177,2025-03-26 23:12:47+00:00,3Q5XIFMPUFWAN7E4FHDM,QYA03L6XCVC8WF9LPFYN,-1.463812776,-0.391900123,MMT_5545109,ADC_7141090,3/26/2025 6:32,3Q5XIFMPUFWAN7E4FHDM,9.12E+14,3.05E+14,North Victor,CCN_6895576,3/26/2025 23:12,3Q5XIFMPUFWAN7E4FHDM,0.952688587,-0.519691957,MMT_9381676,3/27/2025 11:46,3Q5XIFMPUFWAN7E4FHDM,TQ2591F2LU84KHFTAPUL,1.49124629,K9KQJI11JMCQM8E5B2GY,1.49124629,MSC_2197714,3/26/2025 7:37,3Q5XIFMPUFWAN7E4FHDM,NECIUWMT17RDTK1L3YVO,-0.490472448,MMS,Andrewburgh,6076,0,0,-1.0389505,1.666919204,-1.001177344,1.026099278,-1.0389505,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
174,4317622,AIR_9700746,2025-03-26 11:19:10+00:00,JFIS71OXV589GW8D5GUO,BCPD3JIEYUDRQHT4BF10,-0.527170305,1.70766547,MMT_5784638,ADC_2565728,3/27/2025 20:12,JFIS71OXV589GW8D5GUO,2.53E+14,7.89E+14,Port Michelle,CCN_9306760,3/26/2025 12:41,JFIS71OXV589GW8D5GUO,-1.01018288,0.277085869,MMT_808242,3/27/2025 22:18,JFIS71OXV589GW8D5GUO,L13864DYH5UNO4FUM301,1.304512669,ZHRXK9DUTFOD0CA2XQ85,1.304512669,MSC_2597417,3/26/2025 4:20,JFIS71OXV589GW8D5GUO,66EVITDXVETIKRT0R6HG,-1.368987719,MMS,East Danielleshire,4616,0,0,-1.0389505,-0.070303172,-0.598670796,-1.108994942,-1.0389505,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
175,2395887,AIR_7400080,2025-03-27 17:41:31+00:00,VONX4RA8IAQDV5P7ZLS4,RLMQC9LHPQMGRPPUSHPI,0.779917197,1.220015038,MMT_1054229,ADC_1720503,3/26/2025 11:31,VONX4RA8IAQDV5P7ZLS4,1.67E+14,2.50E+14,West Kristenland,CCN_8669985,3/27/2025 12:47,VONX4RA8IAQDV5P7ZLS4,-1.506673898,0.145444315,MMT_1445386,3/26/2025 20:57,VONX4RA8IAQDV5P7ZLS4,834RE50QH9FVEYL6E6ME,1.603286463,ZHRXK9DUTFOD0CA2XQ85,1.603286463,MSC_3863256,3/26/2025 8:58,VONX4RA8IAQDV5P7ZLS4,BGELZVI3ANB0WV462TZH,0.235766843,MMS,South Alexandra,7803,0,0,0.606751396,0.798308016,0.666349782,0.102815291,0.606751396,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1
176,2851173,AIR_667942,2025-03-26 03:36:03+00:00,I1Y7PNWKJ833Q5GYBKKP,R7DP8GDI165SYLKYCYF8,-0.176749329,0.516093198,MMT_4968070,ADC_9868837,3/26/2025 16:34,I1Y7PNWKJ833Q5GYBKKP,4.84E+14,3.54E+14,East Courtney,CCN_1335006,3/26/2025 7:55,I1Y7PNWKJ833Q5GYBKKP,0.721762532,0.159301321,MMT_8546494,3/27/2025 21:57,I1Y7PNWKJ833Q5GYBKKP,P4HGT2J1KZ89IFA7FW73,0.351133791,ZHRXK9DUTFOD0CA2XQ85,0.351133791,MSC_1346237,3/26/2025 5:38,I1Y7PNWKJ833Q5GYBKKP,OFKFV5ERBHF0L5PTKN1A,-1.298706497,Voice,Munozton,3265,0,0,-1.0389505,-1.228451423,0.378845105,-1.512931686,-1.0389505,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
177,1812591,AIR_1839713,2025-03-26 08:33:15+00:00,ZWCSWR94URE6M8W5TNYQ,L1MSMLSISTJS55420UST,-1.616064648,-0.183877529,MMT_3691647,ADC_2563433,3/27/2025 14:05,ZWCSWR94URE6M8W5TNYQ,6.19E+14,9.54E+14,Philipstad,CCN_1382885,3/27/2025 4:17,ZWCSWR94URE6M8W5TNYQ,-0.900493004,-1.579752892,MMT_323227,3/26/2025 23:34,ZWCSWR94URE6M8W5TNYQ,GM327EBNRZW06U3A3272,0.761947758,ZHRXK9DUTFOD0CA2XQ85,0.761947758,MSC_3245832,3/28/2025 3:07,ZWCSWR94URE6M8W5TNYQ,Y64H1K9TAHUXAOG3UXUL,-0.180063719,Voice,Michaelmouth,9048,0,0,-1.0389505,-0.504608766,0.206342299,-0.820468696,-1.0389505,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
178,16121,AIR_1802364,2025-03-26 18:27:46+00:00,5IDGCWII6JZ4RTES68QF,29FJFRBIHIM2NPVMVV4E,0.378227734,0.088263991,MMT_7159228,ADC_2345982,3/26/2025 7:01,X4RUJ6I5E11MYZN3Z2U4,5.01E+14,4.99E+14,South Michael,CCN_9068681,3/27/2025 12:10,5IDGCWII6JZ4RTES68QF,1.125883128,-0.838403088,MMT_4237194,3/26/2025 19:25,5IDGCWII6JZ4RTES68QF,J9BMQPMIR43COPEA8X70,-0.97571233,ZHRXK9DUTFOD0CA2XQ85,-0.97571233,MSC_3561181,3/27/2025 4:05,5IDGCWII6JZ4RTES68QF,4TBXZ8S7LVNY62LHBINY,-0.332339699,Voice,Martinezside,4314,0,0,-1.0389505,0.943076547,-0.138663313,0.968394028,-1.0389505,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
179,1856161,AIR_778617,2025-03-27 10:56:29+00:00,XJXUJ9K3WX2566T1G3FX,GZDZK74HAURL49T8LXS7,0.394799366,1.074239791,MMT_742887,ADC_1886138,3/26/2025 8:14,XJXUJ9K3WX2566T1G3FX,5.69E+14,2.58E+14,Contrerasberg,CCN_9858365,3/26/2025 19:32,XJXUJ9K3WX2566T1G3FX,1.206707247,0.720510051,MMT_5682610,3/27/2025 13:14,XJXUJ9K3WX2566T1G3FX,ENBWBWT8QQPP7PEKQQOI,-0.956693165,ZHRXK9DUTFOD0CA2XQ85,-0.956693165,MSC_3384029,3/27/2025 4:22,XJXUJ9K3WX2566T1G3FX,25WT1ZBZXJY7LZCRUPY5,0.388042824,SMS,Weaverfurt,2419,0,0,0.606751396,-0.215071703,1.528863813,-0.012595208,0.606751396,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0
180,1831504,AIR_5344056,2025-03-26 18:22:29+00:00,37ZK4WJ6MK7GXP48X96K,HF96AO4KYN409L1WC3FI,0.015205412,0.691189857,MMT_4178924,ADC_5056152,3/27/2025 2:24,37ZK4WJ6MK7GXP48X96K,9.68E+14,6.13E+14,West Elizabethmouth,CCN_6477692,3/26/2025 15:43,37ZK4WJ6MK7GXP48X96K,0.640938413,0.651225023,MMT_9387859,3/26/2025 5:54,37ZK4WJ6MK7GXP48X96K,MQPJITTY76BXIKN821ON,1.232239841,ZHRXK9DUTFOD0CA2XQ85,1.232239841,MSC_7865742,3/27/2025 13:28,37ZK4WJ6MK7GXP48X96K,ICQ1YN676PSBVT4NLG8T,-1.082006064,Voice,Austinborough,7602,0,0,-1.0389505,0.943076547,-0.42616799,-0.012595208,-1.0389505,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
181,3697407,AIR_4111921,2025-03-27 09:44:08+00:00,JQKYQ70SS3K6VHQEGFLG,YSJOSE2RY0MD8ROUIPLS,1.726571696,1.551007336,MMT_4079886,ADC_7820793,3/27/2025 10:47,JQKYQ70SS3K6VHQEGFLG,2.36E+14,7.87E+14,Lake Jeremyville,CCN_3793054,3/26/2025 16:02,JQKYQ70SS3K6VHQEGFLG,0.277229876,-1.607466903,MMT_2305581,3/27/2025 11:37,JQKYQ70SS3K6VHQEGFLG,7WSXB11KB06BINGPKWSO,0.238056209,ZHRXK9DUTFOD0CA2XQ85,0.238056209,MSC_7961993,3/27/2025 11:12,JQKYQ70SS3K6VHQEGFLG,61UF2UHZUGW36K81ZZUX,0.932722292,MMS,North Brandy,7676,0,0,0.606751396,-0.359840235,0.838852588,-1.22440544,0.606751396,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0
182,4961528,AIR_372490,2025-03-26 13:23:56+00:00,IZI9AV3EIYJCB4UYPE95,U72Z39ZW2GOH5R5PFF3J,-0.540634757,0.203886013,MMT_6450647,ADC_1743968,3/26/2025 19:30,IZI9AV3EIYJCB4UYPE95,9.38E+14,4.38E+14,South Victormouth,CCN_2480038,3/26/2025 4:24,IZI9AV3EIYJCB4UYPE95,1.657013054,0.533440474,MMT_9950941,3/26/2025 18:27,IZI9AV3EIYJCB4UYPE95,QV8U2GBYRFWBNAHQI7LQ,0.348021564,5MH2DIZTBD5XIHEBTBHA,0.348021564,MSC_1293729,3/27/2025 8:05,IZI9AV3EIYJCB4UYPE95,2943MVZ3Q2XUAKS8VMXZ,-1.269422655,SMS,North Kiara,1996,0,0,-1.0389505,0.219233891,-0.368667055,1.54544652,-1.0389505,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
183,576826,AIR_4610583,2025-03-26 15:53:51+00:00,1TTNCS4CZ84RQH6S6OJM,826N4B5NYILPXJ7J6YMH,0.039199755,0.883823908,MMT_1007231,ADC_4311337,3/27/2025 10:05,1TTNCS4CZ84RQH6S6OJM,9.12E+13,7.13E+14,Christopherbury,CCN_4347556,3/26/2025 9:36,1TTNCS4CZ84RQH6S6OJM,1.304850821,1.538073386,MMT_6589107,3/28/2025 1:25,1TTNCS4CZ84RQH6S6OJM,NRNOQOGK3N9Z6LJ2TU9A,1.743336679,ZHRXK9DUTFOD0CA2XQ85,1.743336679,MSC_4424902,3/27/2025 3:08,1TTNCS4CZ84RQH6S6OJM,JMIVWXVA7LRSXNYFR7MW,-0.871162399,MMS,East Brookeshire,2564,0,0,-1.0389505,0.508770953,1.356361006,1.256920274,-1.0389505,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
184,2173550,AIR_6211889,2025-03-26 23:12:31+00:00,4O7XZE9H2W9SZARLBHPU,LUZSC7HEEMXWGPP9KC07,1.687214069,-0.673815448,MMT_8484731,ADC_3602000,3/26/2025 15:00,4O7XZE9H2W9SZARLBHPU,8.97E+14,8.30E+14,North Sherrifurt,CCN_8009388,3/26/2025 20:31,4O7XZE9H2W9SZARLBHPU,-1.581724866,-1.371897807,MMT_447370,3/27/2025 20:01,4O7XZE9H2W9SZARLBHPU,BJFUKWPIP6H0VV47SIP6,-0.16722491,ZHRXK9DUTFOD0CA2XQ85,-0.16722491,MSC_4383759,3/28/2025 1:55,4O7XZE9H2W9SZARLBHPU,VGDLLVV2D93HUZ7SQRXY,-0.912159778,Voice,Trevinoland,3293,0,0,-1.0389505,1.666919204,-1.001177344,0.102815291,-1.0389505,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
185,2514576,AIR_6880349,2025-03-26 14:43:55+00:00,NVBWFG9WZAS8IHJSE4JB,UDH3VAKUKSF22OEGDMOL,-1.213857321,0.615980088,MMT_8026316,ADC_2123169,3/26/2025 18:28,NVBWFG9WZAS8IHJSE4JB,8.15E+14,2.23E+14,Lake Margaretmouth,CCN_9337925,3/26/2025 17:21,NVBWFG9WZAS8IHJSE4JB,-0.386682532,-1.302612778,MMT_9559635,3/26/2025 10:46,NVBWFG9WZAS8IHJSE4JB,CI56FYS61YJQ7IJV2R71,-1.6171769,ZHRXK9DUTFOD0CA2XQ85,-1.6171769,MSC_6035426,3/27/2025 20:53,NVBWFG9WZAS8IHJSE4JB,OPL7QKW8UBRDA409FA4A,-0.221061098,SMS,Lake Jacobmouth,9482,0,0,-1.0389505,0.364002422,0.781351653,1.487741271,-1.0389505,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
186,328486,AIR_3881456,2025-03-27 03:58:44+00:00,BB082LR9DL87GHBL59PJ,6QPW4SRII27QRDMMFHT9,1.136207293,-0.899306117,MMT_63063,ADC_2556118,3/26/2025 22:24,BB082LR9DL87GHBL59PJ,7.64E+14,1.14E+14,South Susan,CCN_8280624,3/26/2025 15:22,BB082LR9DL87GHBL59PJ,-0.738844766,-0.609762494,MMT_706397,3/26/2025 13:45,BB082LR9DL87GHBL59PJ,MHVZOXJZHD0V0BNIULDQ,-0.126765959,ZHRXK9DUTFOD0CA2XQ85,-0.126765959,MSC_1137202,3/26/2025 20:30,BB082LR9DL87GHBL59PJ,SKLFFHD5RYAT4DZZFR3Z,0.598886489,Voice,West Johnberg,4152,0,0,0.606751396,-1.228451423,1.643865683,0.85298353,0.606751396,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
187,260078,AIR_3920678,2025-03-26 08:27:55+00:00,LRKQU1WZKKCBK68HHW6I,26D87TPUP2KDLKKS1GJV,0.566212188,0.037523392,MMT_6648617,ADC_5013599,3/27/2025 2:34,LRKQU1WZKKCBK68HHW6I,3.92E+14,1.02E+14,Port Jessicafort,CCN_9159554,3/26/2025 21:59,LRKQU1WZKKCBK68HHW6I,0.935369133,-1.6005384,MMT_9918357,3/28/2025 0:48,LRKQU1WZKKCBK68HHW6I,UYU6A67ECA4VTA4Q050G,-0.446633736,SAF6HOMS08YD5PDWVE46,-0.446633736,MSC_2823916,3/27/2025 13:01,LRKQU1WZKKCBK68HHW6I,ATNCZ4TN87RKHTZCVXOR,-0.051214812,SMS,Jesseport,7740,0,0,-1.0389505,-0.504608766,-0.138663313,1.487741271,-1.0389505,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
188,3515852,AIR_45622,2025-03-27 21:26:58+00:00,QEMRY1UCS9V8N5XG2XV4,WUD7TT59DH6XJXVB35VM,-1.311906146,1.277063553,MMT_1077047,ADC_2188023,3/27/2025 9:01,QEMRY1UCS9V8N5XG2XV4,1.02E+14,6.63E+14,Crystalmouth,CCN_3331383,3/26/2025 4:42,QEMRY1UCS9V8N5XG2XV4,-1.500900747,1.053078187,MMT_8074218,3/26/2025 11:00,QEMRY1UCS9V8N5XG2XV4,D32O3VF6AZJQBO84VSL3,-0.682471384,ZHRXK9DUTFOD0CA2XQ85,-0.682471384,MSC_2175812,3/27/2025 0:10,QEMRY1UCS9V8N5XG2XV4,5NUM5FB4WI1BU484C1IR,-0.4436183,SMS,Michaelberg,1240,0,0,0.606751396,1.377382141,-0.196164249,1.660857019,0.606751396,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0
189,1091059,AIR_7479669,2025-03-26 10:03:38+00:00,DEOK1OWQ7S3YWJJURYFG,AF5Q5OKNES4SP7DUIS15,0.450901246,1.685206517,MMT_580314,ADC_71126,3/27/2025 7:22,DEOK1OWQ7S3YWJJURYFG,7.02E+14,3.55E+14,Port Steve,CCN_7878373,3/28/2025 1:52,DEOK1OWQ7S3YWJJURYFG,-1.015956032,0.879865616,MMT_7286,3/27/2025 20:39,DEOK1OWQ7S3YWJJURYFG,Y8DBQH6TPXC7XBAZP810,-0.030632724,WOE2U9CRJ0NMXLWE38XI,-0.030632724,MSC_7131169,3/27/2025 7:12,DEOK1OWQ7S3YWJJURYFG,E1AX6G853D7XYLS2G62P,-1.679396448,SMS,Port James,2258,0,0,-1.0389505,-0.215071703,-1.518685762,0.506752035,-1.0389505,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
190,2173398,AIR_6345424,2025-03-26 14:30:37+00:00,WEIM3LQC10TKG6FEG5WV,QHLRT7VKWJRFIDIG6N4G,-0.772119746,-0.778554581,MMT_3073831,ADC_6110800,3/26/2025 13:23,WEIM3LQC10TKG6FEG5WV,7.96E+14,3.39E+14,East Davidview,CCN_196585,3/27/2025 8:32,WEIM3LQC10TKG6FEG5WV,-0.848534642,-0.983901648,MMT_422951,3/27/2025 0:06,WEIM3LQC10TKG6FEG5WV,Z2UKVVVWRYAKPOQ4M235,-0.019221225,ZHRXK9DUTFOD0CA2XQ85,-0.019221225,MSC_1172830,3/27/2025 17:02,WEIM3LQC10TKG6FEG5WV,3ZEPQ5EIXBFNPYXD4DLR,0.300191296,MMS,Pratttown,7525,0,0,-1.0389505,0.364002422,0.033839493,0.449046786,-1.0389505,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0
191,1223852,AIR_3490606,2025-03-28 02:00:17+00:00,P5VVC8T0B9M95XPJ1L71,FH50Z1KSC3ZP5EQVH2LK,-0.951300521,-0.252918017,MMT_4263014,ADC_8535668,3/27/2025 8:13,P5VVC8T0B9M95XPJ1L71,7.69E+14,6.91E+14,Virginiaton,CCN_7922521,3/28/2025 2:08,P5VVC8T0B9M95XPJ1L71,-1.033275486,-1.323398287,MMT_261950,3/27/2025 23:11,P5VVC8T0B9M95XPJ1L71,MDG4TVRAEYDI5YWJ1P5Y,1.204229798,ZHRXK9DUTFOD0CA2XQ85,1.204229798,MSC_2755143,3/27/2025 18:48,P5VVC8T0B9M95XPJ1L71,BM8RRF5P8V5N6R5B2NNN,-0.976584231,Voice,Elizabethview,4823,0,0,2.252453292,-1.373219954,-1.691188569,-0.705058198,2.252453292,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
192,2072262,AIR_6731724,2025-03-26 12:18:11+00:00,DEPMVSO4O4U50CAHOQN0,K7QZ5YHLHECGPIDTZ8N9,0.654421606,-1.342107959,MMT_8840378,ADC_4365539,3/27/2025 10:01,DEPMVSO4O4U50CAHOQN0,2.23E+14,5.32E+14,Jonesfurt,CCN_7180332,3/27/2025 8:04,DEPMVSO4O4U50CAHOQN0,0.219498362,-1.552038881,MMT_2719461,3/27/2025 0:31,DEPMVSO4O4U50CAHOQN0,B6BKCFAD1AMU8PF57EG8,0.203475909,ZHRXK9DUTFOD0CA2XQ85,0.203475909,MSC_8171291,3/26/2025 6:21,DEPMVSO4O4U50CAHOQN0,4OQF3QIL3A0N3ZOF558N,-0.320626162,MMS,Ortizport,1086,0,0,-1.0389505,0.074465359,-0.656171732,-1.051289693,-1.0389505,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
193,1134878,AIR_2058791,2025-03-27 22:33:22+00:00,WEIM3LQC10TKG6FEG5WV,DM2V8QIEARYANIMZWLDZ,-0.805780874,-1.561706619,MMT_6107801,ADC_2847920,3/26/2025 7:52,WEIM3LQC10TKG6FEG5WV,3.09E+14,3.61E+14,Johnshire,CCN_196585,3/27/2025 8:32,WEIM3LQC10TKG6FEG5WV,-0.848534642,-0.983901648,MMT_549367,3/27/2025 8:47,WEIM3LQC10TKG6FEG5WV,L73YUSBWHQQR8VMN9JN0,0.262608222,ZHRXK9DUTFOD0CA2XQ85,0.262608222,MSC_673552,3/27/2025 16:21,WEIM3LQC10TKG6FEG5WV,MORQLJUM3HVICRNOQING,-1.509550163,MMS,Russellside,2168,0,0,0.606751396,1.522150673,0.206342299,-0.416531952,0.606751396,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
